time,wx,wy,wz
22.763,0.83,0.11,-0.04
22.767,0.82,0.11,-0.03
22.770,0.80,0.11,-0.03
22.774,0.79,0.11,-0.03
22.778,0.78,0.11,-0.03
22.789,0.77,0.10,-0.03
22.790,0.75,0.10,-0.03
22.790,0.74,0.10,-0.03
22.794,0.73,0.10,-0.03
22.797,0.72,0.09,-0.03
22.836,0.70,0.09,-0.03
22.837,0.69,0.09,-0.03
22.837,0.68,0.08,-0.03
22.837,0.66,0.08,-0.03
22.837,0.65,0.07,-0.03
22.837,0.63,0.07,-0.03
22.838,0.62,0.07,-0.03
22.838,0.61,0.07,-0.03
22.838,0.59,0.07,-0.03
22.838,0.58,0.06,-0.03
22.841,0.57,0.06,-0.03
22.844,0.55,0.06,-0.03
22.850,0.53,0.05,-0.03
22.853,0.53,0.05,-0.03
22.856,0.51,0.05,-0.03
22.860,0.49,0.04,-0.03
22.871,0.48,0.04,-0.03
22.871,0.46,0.04,-0.03
22.872,0.45,0.04,-0.03
22.876,0.44,0.04,-0.03
22.924,0.43,0.04,-0.03
22.925,0.42,0.05,-0.03
22.925,0.40,0.03,-0.03
22.926,0.39,0.02,-0.02
22.926,0.36,0.00,-0.03
22.927,0.34,-0.01,-0.02
22.927,0.32,0.00,-0.02
22.927,0.30,0.01,-0.02
22.928,0.29,0.02,-0.02
22.928,0.27,0.01,-0.02
22.928,0.27,-0.00,-0.02
22.929,0.25,-0.01,-0.02
22.929,0.25,-0.02,-0.02
22.936,0.22,-0.02,-0.02
22.937,0.21,-0.02,-0.02
22.940,0.18,-0.02,-0.02
22.944,0.16,-0.02,-0.02
22.949,0.15,-0.02,-0.02
22.952,0.12,-0.03,-0.02
22.955,0.12,-0.04,-0.02
22.959,0.10,-0.04,-0.02
22.963,0.09,-0.04,-0.02
22.967,0.08,-0.04,-0.02
22.973,0.06,-0.04,-0.02
22.975,0.04,-0.04,-0.02
22.979,0.03,-0.05,-0.02
22.990,0.01,-0.05,-0.01
22.991,-0.01,-0.06,-0.01
22.992,-0.03,-0.06,-0.01
22.995,-0.04,-0.06,-0.01
23.046,-0.06,-0.07,-0.01
23.047,-0.07,-0.07,-0.01
23.047,-0.09,-0.07,-0.01
23.048,-0.10,-0.08,-0.01
23.048,-0.11,-0.08,-0.01
23.048,-0.13,-0.09,-0.01
23.048,-0.15,-0.09,-0.01
23.049,-0.17,-0.09,-0.01
23.049,-0.19,-0.09,-0.01
23.049,-0.20,-0.09,-0.01
23.050,-0.22,-0.10,-0.01
23.050,-0.23,-0.10,-0.00
23.052,-0.24,-0.10,-0.01
23.052,-0.26,-0.11,-0.00
23.055,-0.28,-0.11,-0.00
23.058,-0.29,-0.11,-0.00
23.062,-0.31,-0.11,-0.00
23.067,-0.32,-0.11,-0.00
23.070,-0.34,-0.12,-0.00
23.074,-0.35,-0.12,-0.00
23.079,-0.37,-0.13,-0.00
23.089,-0.39,-0.13,-0.00
23.091,-0.40,-0.13,-0.00
23.091,-0.41,-0.13,-0.00
23.093,-0.43,-0.14,-0.00
23.097,-0.45,-0.14,0.00
23.147,-0.45,-0.14,0.00
23.148,-0.47,-0.15,0.00
23.148,-0.49,-0.15,0.00
23.149,-0.50,-0.15,0.00
23.149,-0.52,-0.15,0.00
23.149,-0.53,-0.15,0.00
23.150,-0.55,-0.16,0.00
23.150,-0.56,-0.16,0.00
23.150,-0.57,-0.16,0.00
23.151,-0.59,-0.17,0.00
23.151,-0.60,-0.17,0.00
23.151,-0.61,-0.17,0.00
23.151,-0.63,-0.17,0.01
23.153,-0.64,-0.17,0.00
23.158,-0.65,-0.18,0.01
23.161,-0.67,-0.18,0.00
23.166,-0.68,-0.18,0.01
23.169,-0.69,-0.18,0.01
23.173,-0.71,-0.19,0.01
23.178,-0.71,-0.19,0.01
23.180,-0.73,-0.19,0.01
23.190,-0.74,-0.19,0.01
23.191,-0.76,-0.19,0.01
23.192,-0.78,-0.20,0.01
23.197,-0.78,-0.20,0.01
23.258,-0.79,-0.20,0.01
23.259,-0.81,-0.20,0.01
23.259,-0.82,-0.21,0.01
23.259,-0.83,-0.21,0.01
23.260,-0.84,-0.21,0.01
23.260,-0.85,-0.21,0.01
23.260,-0.86,-0.21,0.01
23.261,-0.87,-0.22,0.01
23.261,-0.88,-0.22,0.01
23.261,-0.89,-0.22,0.01
23.262,-0.90,-0.22,0.02
23.262,-0.91,-0.22,0.02
23.262,-0.92,-0.22,0.02
23.262,-0.93,-0.23,0.02
23.263,-0.94,-0.23,0.02
23.263,-0.95,-0.23,0.02
23.263,-0.96,-0.23,0.02
23.272,-0.97,-0.23,0.02
23.273,-0.97,-0.23,0.02
23.275,-0.99,-0.23,0.02
23.279,-1.00,-0.24,0.02
23.294,-1.00,-0.24,0.02
23.295,-1.01,-0.24,0.02
23.295,-1.02,-0.24,0.02
23.296,-1.03,-0.24,0.03
23.355,-1.04,-0.24,0.03
23.356,-1.04,-0.24,0.03
23.356,-1.05,-0.24,0.03
23.357,-1.06,-0.25,0.03
23.357,-1.06,-0.25,0.03
23.357,-1.07,-0.25,0.03
23.358,-1.08,-0.25,0.03
23.358,-1.08,-0.25,0.03
23.358,-1.09,-0.25,0.03
23.358,-1.09,-0.25,0.03
23.359,-1.10,-0.25,0.03
23.359,-1.11,-0.25,0.03
23.359,-1.11,-0.25,0.03
23.360,-1.11,-0.25,0.03
23.360,-1.12,-0.25,0.03
23.360,-1.12,-0.25,0.03
23.362,-1.13,-0.26,0.03
23.367,-1.14,-0.26,0.04
23.371,-1.14,-0.25,0.03
23.374,-1.14,-0.25,0.04
23.378,-1.15,-0.25,0.04
23.381,-1.15,-0.25,0.04
23.391,-1.15,-0.25,0.04
23.392,-1.16,-0.26,0.04
23.394,-1.16,-0.26,0.04
23.398,-1.16,-0.25,0.04
23.451,-1.16,-0.26,0.04
23.452,-1.16,-0.25,0.04
23.453,-1.17,-0.25,0.04
23.453,-1.17,-0.25,0.04
23.453,-1.17,-0.25,0.05
23.454,-1.17,-0.25,0.05
23.454,-1.17,-0.24,0.05
23.454,-1.17,-0.25,0.05
23.454,-1.17,-0.25,0.05
23.455,-1.17,-0.25,0.05
23.455,-1.17,-0.24,0.05
23.455,-1.17,-0.24,0.05
23.456,-1.17,-0.24,0.05
23.456,-1.17,-0.24,0.05
23.457,-1.17,-0.24,0.05
23.461,-1.17,-0.24,0.05
23.464,-1.17,-0.24,0.05
23.469,-1.17,-0.24,0.05
23.472,-1.16,-0.24,0.05
23.476,-1.16,-0.24,0.05
23.480,-1.16,-0.24,0.06
23.492,-1.16,-0.24,0.06
23.493,-1.16,-0.24,0.06
23.493,-1.15,-0.23,0.06
23.498,-1.15,-0.23,0.06
23.554,-1.15,-0.23,0.06
23.554,-1.15,-0.23,0.06
23.555,-1.15,-0.23,0.06
23.555,-1.14,-0.23,0.06
23.555,-1.13,-0.23,0.06
23.556,-1.13,-0.22,0.06
23.556,-1.12,-0.22,0.06
23.556,-1.12,-0.22,0.06
23.557,-1.12,-0.22,0.06
23.557,-1.11,-0.22,0.06
23.557,-1.11,-0.22,0.06
23.557,-1.10,-0.21,0.07
23.558,-1.09,-0.21,0.07
23.558,-1.09,-0.21,0.07
23.558,-1.09,-0.21,0.07
23.559,-1.08,-0.21,0.07
23.564,-1.07,-0.21,0.07
23.569,-1.06,-0.20,0.07
23.571,-1.06,-0.20,0.07
23.575,-1.05,-0.20,0.07
23.580,-1.04,-0.20,0.07
23.590,-1.04,-0.20,0.07
23.591,-1.03,-0.19,0.07
23.592,-1.02,-0.19,0.07
23.595,-1.02,-0.19,0.07
23.651,-1.01,-0.19,0.07
23.652,-1.00,-0.18,0.07
23.652,-0.99,-0.18,0.07
23.653,-0.98,-0.18,0.07
23.653,-0.98,-0.18,0.08
23.653,-0.96,-0.17,0.08
23.654,-0.96,-0.17,0.08
23.654,-0.95,-0.17,0.08
23.654,-0.94,-0.17,0.08
23.655,-0.93,-0.17,0.08
23.655,-0.92,-0.16,0.08
23.655,-0.91,-0.16,0.08
23.655,-0.90,-0.16,0.08
23.656,-0.89,-0.15,0.08
23.656,-0.88,-0.15,0.08
23.659,-0.86,-0.15,0.08
23.662,-0.86,-0.14,0.08
23.668,-0.85,-0.14,0.08
23.671,-0.83,-0.14,0.08
23.674,-0.83,-0.13,0.08
23.679,-0.81,-0.13,0.08
23.691,-0.80,-0.13,0.08
23.692,-0.79,-0.13,0.08
23.693,-0.78,-0.13,0.08
23.695,-0.76,-0.12,0.08
23.751,-0.75,-0.12,0.08
23.751,-0.74,-0.11,0.08
23.752,-0.73,-0.11,0.08
23.752,-0.71,-0.11,0.08
23.752,-0.71,-0.10,0.08
23.753,-0.69,-0.10,0.08
23.753,-0.68,-0.09,0.08
23.753,-0.67,-0.09,0.08
23.754,-0.65,-0.09,0.08
23.754,-0.64,-0.08,0.08
23.754,-0.63,-0.08,0.09
23.755,-0.62,-0.08,0.09
23.755,-0.60,-0.08,0.08
23.755,-0.59,-0.08,0.08
23.756,-0.58,-0.07,0.09
23.757,-0.56,-0.07,0.08
23.762,-0.55,-0.06,0.08
23.765,-0.54,-0.06,0.09
23.769,-0.52,-0.05,0.08
23.773,-0.50,-0.05,0.08
23.777,-0.49,-0.05,0.08
23.781,-0.48,-0.05,0.08
23.792,-0.46,-0.05,0.08
23.793,-0.45,-0.04,0.08
23.794,-0.43,-0.04,0.08
23.797,-0.42,-0.03,0.08
23.854,-0.41,-0.03,0.08
23.855,-0.39,-0.03,0.08
23.855,-0.38,-0.02,0.08
23.856,-0.36,-0.02,0.08
23.856,-0.35,-0.02,0.08
23.856,-0.33,-0.01,0.08
23.857,-0.32,-0.01,0.08
23.857,-0.30,-0.01,0.08
23.857,-0.29,-0.00,0.08
23.857,-0.27,0.00,0.08
23.858,-0.26,0.00,0.08
23.858,-0.24,0.01,0.08
23.858,-0.23,0.01,0.08
23.859,-0.21,0.02,0.08
23.859,-0.19,0.02,0.08
23.860,-0.18,0.02,0.08
23.863,-0.16,0.02,0.08
23.870,-0.15,0.03,0.08
23.872,-0.14,0.03,0.08
23.876,-0.12,0.04,0.08
23.879,-0.10,0.04,0.08
23.891,-0.09,0.04,0.08
23.892,-0.08,0.05,0.08
23.893,-0.06,0.05,0.08
23.896,-0.04,0.05,0.08
23.952,-0.03,0.05,0.08
23.953,-0.01,0.06,0.08
23.953,0.01,0.06,0.08
23.954,0.02,0.06,0.08
23.954,0.03,0.07,0.08
23.954,0.05,0.07,0.08
23.955,0.07,0.07,0.08
23.955,0.08,0.08,0.08
23.955,0.10,0.08,0.08
23.955,0.11,0.08,0.08
23.956,0.13,0.09,0.08
23.956,0.14,0.09,0.08
23.957,0.16,0.09,0.08
23.957,0.17,0.09,0.08
23.957,0.19,0.10,0.07
23.958,0.21,0.10,0.07
23.962,0.22,0.10,0.07
23.971,0.23,0.11,0.07
23.972,0.25,0.11,0.07
23.975,0.27,0.11,0.07
23.979,0.28,0.11,0.07
23.982,0.30,0.12,0.07
23.992,0.31,0.12,0.07
23.993,0.33,0.12,0.07
23.994,0.34,0.13,0.07
23.997,0.35,0.13,0.07
24.054,0.37,0.13,0.07
24.054,0.38,0.13,0.07
24.055,0.40,0.14,0.07
24.055,0.41,0.14,0.07
24.055,0.43,0.14,0.07
24.056,0.44,0.14,0.07
24.056,0.46,0.14,0.07
24.056,0.47,0.15,0.07
24.057,0.49,0.15,0.07
24.057,0.50,0.15,0.07
24.057,0.51,0.15,0.07
24.058,0.53,0.15,0.07
24.058,0.54,0.16,0.07
24.058,0.56,0.16,0.07
24.058,0.57,0.16,0.07
24.061,0.58,0.16,0.07
24.065,0.60,0.16,0.07
24.069,0.61,0.17,0.07
24.073,0.63,0.17,0.07
24.077,0.64,0.17,0.07
24.080,0.65,0.17,0.07
24.092,0.66,0.17,0.07
24.093,0.67,0.18,0.07
24.093,0.69,0.18,0.07
24.096,0.70,0.18,0.07
24.152,0.71,0.18,0.07
24.153,0.72,0.18,0.07
24.154,0.74,0.18,0.07
24.154,0.75,0.18,0.07
24.155,0.76,0.18,0.07
24.155,0.78,0.19,0.07
24.155,0.79,0.19,0.07
24.155,0.80,0.19,0.07
24.156,0.81,0.19,0.07
24.156,0.82,0.19,0.07
24.156,0.83,0.19,0.07
24.157,0.84,0.19,0.07
24.157,0.85,0.19,0.07
24.157,0.86,0.19,0.07
24.157,0.87,0.20,0.07
24.159,0.89,0.20,0.07
24.163,0.90,0.20,0.07
24.169,0.90,0.20,0.07
24.172,0.92,0.20,0.07
24.176,0.93,0.20,0.07
24.180,0.93,0.20,0.07
24.183,0.95,0.20,0.07
24.194,0.95,0.20,0.07
24.195,0.96,0.20,0.07
24.196,0.98,0.20,0.07
24.199,0.98,0.20,0.07
24.252,0.99,0.20,0.07
24.252,1.00,0.20,0.07
24.253,1.01,0.20,0.07
24.253,1.01,0.20,0.07
24.253,1.02,0.20,0.07
24.253,1.03,0.20,0.07
24.253,1.04,0.20,0.07
24.253,1.05,0.20,0.07
24.254,1.05,0.20,0.07
24.254,1.06,0.20,0.07
24.254,1.07,0.20,0.07
24.254,1.07,0.20,0.07
24.254,1.08,0.20,0.07
24.255,1.08,0.20,0.07
24.258,1.09,0.20,0.07
24.262,1.10,0.20,0.07
24.266,1.10,0.20,0.07
24.270,1.11,0.20,0.07
24.274,1.11,0.20,0.07
24.278,1.12,0.20,0.07
24.282,1.13,0.19,0.07
24.292,1.13,0.19,0.07
24.293,1.13,0.20,0.07
24.293,1.14,0.20,0.07
24.298,1.14,0.19,0.07
24.353,1.15,0.19,0.08
24.354,1.15,0.19,0.08
24.354,1.15,0.19,0.07
24.355,1.16,0.19,0.07
24.355,1.16,0.19,0.07
24.355,1.16,0.19,0.07
24.355,1.16,0.18,0.07
24.356,1.16,0.18,0.07
24.356,1.17,0.18,0.08
24.356,1.17,0.18,0.07
24.357,1.17,0.18,0.07
24.357,1.17,0.18,0.07
24.357,1.18,0.18,0.07
24.357,1.18,0.18,0.08
24.359,1.18,0.17,0.07
24.361,1.18,0.17,0.07
24.365,1.18,0.17,0.07
24.369,1.18,0.17,0.07
24.373,1.18,0.17,0.07
24.376,1.18,0.17,0.07
24.381,1.18,0.17,0.07
24.394,1.18,0.16,0.07
24.395,1.17,0.16,0.08
24.395,1.17,0.16,0.07
24.397,1.17,0.16,0.07
24.458,1.17,0.16,0.07
24.460,1.17,0.15,0.07
24.461,1.17,0.15,0.07
24.461,1.17,0.15,0.07
24.461,1.16,0.15,0.07
24.462,1.16,0.14,0.07
24.462,1.15,0.14,0.07
24.462,1.15,0.14,0.07
24.463,1.15,0.14,0.07
24.463,1.14,0.14,0.07
24.464,1.14,0.14,0.07
24.464,1.14,0.13,0.07
24.464,1.13,0.13,0.07
24.465,1.13,0.13,0.07
24.465,1.13,0.13,0.07
24.465,1.12,0.13,0.07
24.466,1.11,0.12,0.07
24.468,1.11,0.12,0.07
24.472,1.11,0.12,0.07
24.476,1.10,0.12,0.07
24.479,1.09,0.12,0.07
24.483,1.09,0.11,0.07
24.494,1.08,0.11,0.07
24.495,1.07,0.11,0.07
24.495,1.07,0.11,0.07
24.499,1.06,0.11,0.07
24.553,1.05,0.10,0.07
24.554,1.05,0.10,0.07
24.554,1.04,0.10,0.07
24.555,1.03,0.10,0.07
24.555,1.02,0.10,0.07
24.555,1.02,0.10,0.07
24.556,1.00,0.09,0.07
24.556,1.00,0.09,0.07
24.556,0.99,0.09,0.06
24.556,0.98,0.09,0.06
24.557,0.97,0.08,0.06
24.557,0.96,0.08,0.06
24.557,0.96,0.08,0.06
24.558,0.95,0.08,0.06
24.559,0.94,0.08,0.06
24.562,0.93,0.08,0.06
24.566,0.92,0.07,0.06
24.571,0.91,0.07,0.06
24.575,0.90,0.07,0.06
24.578,0.89,0.06,0.06
24.582,0.88,0.06,0.06
24.593,0.87,0.06,0.06
24.594,0.85,0.06,0.06
24.594,0.84,0.06,0.06
24.597,0.84,0.05,0.06
24.653,0.82,0.05,0.06
24.653,0.81,0.05,0.06
24.654,0.80,0.05,0.06
24.654,0.79,0.04,0.06
24.654,0.78,0.05,0.06
24.655,0.77,0.04,0.06
24.655,0.75,0.04,0.06
24.655,0.74,0.04,0.06
24.656,0.73,0.03,0.06
24.656,0.71,0.03,0.06
24.656,0.70,0.03,0.06
24.656,0.69,0.03,0.06
24.657,0.68,0.03,0.06
24.657,0.66,0.03,0.06
24.659,0.66,0.02,0.06
24.661,0.64,0.02,0.06
24.665,0.63,0.02,0.06
24.670,0.61,0.02,0.05
24.673,0.60,0.02,0.05
24.677,0.59,0.02,0.05
24.681,0.58,0.03,0.05
24.685,0.57,0.03,0.05
24.694,0.56,0.02,0.05
24.695,0.54,0.01,0.05
24.697,0.52,-0.01,0.05
24.754,0.50,-0.01,0.05
24.755,0.47,-0.01,0.05
24.756,0.46,0.00,0.05
24.756,0.45,0.01,0.05
24.756,0.44,0.00,0.05
24.757,0.43,-0.01,0.05
24.757,0.42,-0.01,0.05
24.758,0.41,-0.02,0.05
24.758,0.39,-0.02,0.05
24.758,0.37,-0.02,0.05
24.758,0.35,-0.01,0.05
24.759,0.33,-0.01,0.05
24.759,0.32,-0.02,0.05
24.759,0.30,-0.02,0.05
24.760,0.29,-0.03,0.05
24.760,0.28,-0.03,0.05
24.763,0.26,-0.03,0.04
24.768,0.25,-0.03,0.04
24.772,0.24,-0.03,0.04
24.775,0.22,-0.03,0.04
24.780,0.21,-0.03,0.04
24.784,0.19,-0.04,0.04
24.796,0.17,-0.04,0.04
24.797,0.15,-0.05,0.04
24.798,0.14,-0.05,0.04
24.798,0.12,-0.04,0.04
24.934,0.11,-0.04,0.04
24.935,0.09,-0.05,0.04
24.935,0.08,-0.05,0.04
24.935,0.07,-0.05,0.04
24.935,0.05,-0.05,0.04
24.936,0.03,-0.05,0.04
24.936,0.01,-0.06,0.04
24.936,-0.00,-0.05,0.04
24.936,-0.02,-0.05,0.04
24.936,-0.03,-0.06,0.04
24.937,-0.05,-0.06,0.04
24.937,-0.06,-0.07,0.04
24.937,-0.08,-0.06,0.04
24.938,-0.09,-0.07,0.04
24.938,-0.11,-0.07,0.03
24.938,-0.13,-0.07,0.04
24.939,-0.14,-0.07,0.04
24.939,-0.16,-0.07,0.03
24.939,-0.17,-0.07,0.04
24.939,-0.19,-0.08,0.04
24.940,-0.21,-0.08,0.03
24.940,-0.22,-0.08,0.03
24.940,-0.23,-0.08,0.03
24.940,-0.25,-0.08,0.03
24.940,-0.26,-0.08,0.03
24.941,-0.28,-0.08,0.03
24.941,-0.29,-0.09,0.03
24.941,-0.31,-0.08,0.03
24.941,-0.33,-0.08,0.03
24.942,-0.34,-0.09,0.03
24.942,-0.35,-0.09,0.03
24.942,-0.37,-0.09,0.03
24.942,-0.39,-0.09,0.03
24.942,-0.40,-0.09,0.03
24.943,-0.41,-0.09,0.03
24.943,-0.42,-0.09,0.03
24.945,-0.44,-0.09,0.03
24.949,-0.46,-0.10,0.03
24.954,-0.47,-0.10,0.03
24.957,-0.49,-0.10,0.03
24.961,-0.50,-0.10,0.03
24.965,-0.51,-0.10,0.03
24.968,-0.53,-0.10,0.03
24.975,-0.54,-0.10,0.03
24.977,-0.55,-0.10,0.03
24.981,-0.56,-0.10,0.03
25.015,-0.57,-0.10,0.03
25.016,-0.60,-0.11,0.03
25.016,-0.61,-0.11,0.03
25.016,-0.62,-0.11,0.03
25.016,-0.63,-0.11,0.03
25.016,-0.65,-0.11,0.03
25.017,-0.65,-0.11,0.04
25.017,-0.67,-0.11,0.04
25.017,-0.68,-0.11,0.04
25.054,-0.69,-0.11,0.03
25.054,-0.71,-0.12,0.04
25.055,-0.72,-0.12,0.04
25.055,-0.73,-0.12,0.04
25.055,-0.74,-0.12,0.04
25.055,-0.75,-0.12,0.04
25.055,-0.77,-0.12,0.04
25.056,-0.78,-0.12,0.04
25.056,-0.79,-0.12,0.04
25.056,-0.80,-0.12,0.04
25.059,-0.81,-0.12,0.04
25.063,-0.82,-0.12,0.04
25.067,-0.83,-0.12,0.04
25.071,-0.84,-0.12,0.04
25.075,-0.85,-0.12,0.04
25.080,-0.86,-0.12,0.04
25.084,-0.87,-0.12,0.04
25.094,-0.88,-0.13,0.04
25.095,-0.90,-0.13,0.04
25.096,-0.90,-0.13,0.04
25.100,-0.91,-0.13,0.03
25.155,-0.92,-0.13,0.04
25.156,-0.93,-0.13,0.03
25.157,-0.94,-0.13,0.03
25.157,-0.95,-0.13,0.03
25.157,-0.96,-0.13,0.03
25.157,-0.97,-0.13,0.03
25.158,-0.97,-0.13,0.03
25.158,-0.98,-0.13,0.03
25.158,-0.99,-0.13,0.03
25.159,-1.00,-0.13,0.03
25.159,-1.00,-0.13,0.03
25.159,-1.01,-0.13,0.03
25.160,-1.02,-0.13,0.03
25.160,-1.02,-0.13,0.03
25.160,-1.03,-0.13,0.03
25.163,-1.04,-0.13,0.03
25.166,-1.04,-0.13,0.02
25.171,-1.05,-0.13,0.03
25.174,-1.05,-0.13,0.03
25.178,-1.06,-0.13,0.02
25.182,-1.07,-0.13,0.02
25.196,-1.07,-0.13,0.02
25.197,-1.08,-0.13,0.02
25.198,-1.08,-0.13,0.02
25.198,-1.08,-0.13,0.02
25.202,-1.09,-0.13,0.02
25.260,-1.10,-0.13,0.03
25.261,-1.10,-0.13,0.02
25.262,-1.10,-0.13,0.03
25.262,-1.10,-0.13,0.03
25.262,-1.11,-0.13,0.02
25.263,-1.11,-0.13,0.03
25.263,-1.12,-0.13,0.02
25.263,-1.12,-0.13,0.02
25.263,-1.12,-0.13,0.03
25.264,-1.12,-0.13,0.02
25.264,-1.13,-0.13,0.02
25.264,-1.13,-0.13,0.03
25.265,-1.13,-0.13,0.03
25.265,-1.13,-0.13,0.02
25.267,-1.13,-0.13,0.02
25.267,-1.13,-0.12,0.02
25.269,-1.13,-0.12,0.02
25.274,-1.14,-0.12,0.02
25.277,-1.14,-0.12,0.02
25.281,-1.13,-0.12,0.02
25.285,-1.13,-0.12,0.02
25.295,-1.13,-0.12,0.02
25.296,-1.13,-0.12,0.02
25.296,-1.13,-0.12,0.02
25.301,-1.13,-0.12,0.02
25.353,-1.13,-0.11,0.02
25.354,-1.13,-0.12,0.02
25.355,-1.12,-0.12,0.02
25.355,-1.13,-0.12,0.02
25.355,-1.13,-0.11,0.02
25.355,-1.12,-0.11,0.02
25.356,-1.12,-0.11,0.02
25.356,-1.12,-0.11,0.02
25.356,-1.12,-0.11,0.02
25.357,-1.12,-0.11,0.02
25.357,-1.11,-0.11,0.02
25.357,-1.11,-0.11,0.02
25.358,-1.10,-0.11,0.02
25.358,-1.10,-0.11,0.03
25.360,-1.10,-0.11,0.02
25.364,-1.09,-0.10,0.03
25.368,-1.08,-0.10,0.02
25.372,-1.08,-0.11,0.03
25.376,-1.08,-0.11,0.03
25.380,-1.07,-0.10,0.02
25.384,-1.07,-0.10,0.03
25.395,-1.07,-0.10,0.03
25.396,-1.06,-0.10,0.02
25.397,-1.05,-0.10,0.02
25.402,-1.05,-0.10,0.02
25.403,-1.04,-0.10,0.02
25.451,-1.03,-0.10,0.02
25.452,-1.03,-0.10,0.02
25.452,-1.02,-0.10,0.02
25.452,-1.02,-0.09,0.02
25.452,-1.01,-0.09,0.02
25.453,-1.00,-0.09,0.02
25.453,-0.99,-0.09,0.02
25.453,-0.99,-0.09,0.02
25.453,-0.98,-0.09,0.02
25.453,-0.97,-0.09,0.02
25.454,-0.96,-0.08,0.02
25.454,-0.96,-0.08,0.02
25.456,-0.95,-0.08,0.02
25.459,-0.94,-0.08,0.02
25.462,-0.93,-0.08,0.02
25.466,-0.92,-0.08,0.02
25.472,-0.92,-0.08,0.02
25.474,-0.91,-0.08,0.02
25.478,-0.90,-0.08,0.02
25.483,-0.89,-0.07,0.02
25.486,-0.88,-0.07,0.02
25.490,-0.87,-0.07,0.02
25.494,-0.86,-0.07,0.02
25.498,-0.84,-0.07,0.02
25.502,-0.84,-0.07,0.02
25.513,-0.82,-0.07,0.02
25.514,-0.82,-0.07,0.02
25.514,-0.81,-0.06,0.02
25.518,-0.80,-0.06,0.02
25.572,-0.79,-0.06,0.02
25.573,-0.77,-0.06,0.02
25.573,-0.76,-0.06,0.02
25.574,-0.75,-0.05,0.02
25.574,-0.74,-0.05,0.02
25.574,-0.73,-0.05,0.02
25.574,-0.71,-0.05,0.02
25.575,-0.70,-0.05,0.02
25.575,-0.69,-0.04,0.02
25.575,-0.68,-0.04,0.02
25.576,-0.67,-0.04,0.02
25.576,-0.66,-0.04,0.02
25.576,-0.64,-0.04,0.02
25.577,-0.63,-0.04,0.02
25.577,-0.62,-0.03,0.02
25.581,-0.60,-0.03,0.02
25.585,-0.59,-0.03,0.02
25.590,-0.58,-0.03,0.02
25.593,-0.57,-0.03,0.02
25.597,-0.55,-0.03,0.02
25.601,-0.54,-0.02,0.02
25.613,-0.53,-0.02,0.02
25.614,-0.51,-0.02,0.02
25.614,-0.50,-0.02,0.02
25.618,-0.48,-0.01,0.02
25.620,-0.47,-0.01,0.02
25.675,-0.45,-0.01,0.02
25.676,-0.45,-0.01,0.02
25.677,-0.43,-0.01,0.02
25.677,-0.41,-0.00,0.02
25.677,-0.40,-0.00,0.02
25.678,-0.39,-0.00,0.02
25.678,-0.37,0.00,0.02
25.678,-0.36,0.00,0.02
25.679,-0.35,0.01,0.02
25.679,-0.33,0.01,0.02
25.680,-0.32,0.01,0.02
25.680,-0.30,0.01,0.02
25.680,-0.29,0.01,0.02
25.681,-0.28,0.01,0.02
25.681,-0.26,0.02,0.02
25.684,-0.25,0.02,0.02
25.690,-0.23,0.02,0.03
25.692,-0.22,0.02,0.03
25.699,-0.20,0.03,0.03
25.700,-0.18,0.02,0.03
25.703,-0.17,0.03,0.03
25.713,-0.16,0.03,0.03
25.714,-0.14,0.03,0.03
25.714,-0.13,0.03,0.03
25.719,-0.11,0.04,0.03
25.773,-0.10,0.04,0.03
25.774,-0.08,0.04,0.03
25.774,-0.07,0.04,0.03
25.774,-0.05,0.04,0.03
25.775,-0.04,0.05,0.03
25.775,-0.02,0.05,0.03
25.775,-0.01,0.05,0.03
25.775,0.01,0.05,0.03
25.776,0.02,0.05,0.03
25.776,0.04,0.05,0.03
25.776,0.05,0.05,0.03
25.777,0.07,0.06,0.03
25.777,0.08,0.06,0.03
25.777,0.10,0.06,0.03
25.779,0.11,0.06,0.03
25.783,0.12,0.06,0.04
25.786,0.14,0.07,0.03
25.791,0.16,0.07,0.03
25.794,0.17,0.07,0.03
25.798,0.18,0.07,0.03
25.802,0.20,0.07,0.03
25.814,0.22,0.07,0.03
25.815,0.23,0.07,0.04
25.815,0.25,0.08,0.04
25.818,0.26,0.08,0.03
25.881,0.27,0.08,0.03
25.881,0.29,0.08,0.04
25.882,0.30,0.08,0.04
25.882,0.32,0.08,0.04
25.882,0.33,0.08,0.04
25.883,0.35,0.09,0.04
25.883,0.36,0.09,0.04
25.883,0.37,0.09,0.04
25.883,0.39,0.09,0.04
25.884,0.40,0.09,0.04
25.884,0.41,0.09,0.03
25.884,0.43,0.09,0.04
25.885,0.44,0.10,0.04
25.885,0.46,0.09,0.04
25.886,0.47,0.10,0.04
25.886,0.49,0.10,0.04
25.886,0.50,0.10,0.04
25.899,0.51,0.10,0.04
25.900,0.53,0.10,0.04
25.901,0.54,0.10,0.04
25.901,0.55,0.11,0.04
25.904,0.57,0.11,0.04
25.914,0.58,0.10,0.04
25.914,0.59,0.11,0.04
25.917,0.60,0.11,0.04
25.980,0.61,0.11,0.04
25.981,0.63,0.11,0.04
25.981,0.64,0.11,0.04
25.982,0.65,0.11,0.04
25.982,0.66,0.11,0.04
25.982,0.68,0.12,0.04
25.983,0.69,0.11,0.04
25.983,0.70,0.11,0.04
25.983,0.71,0.11,0.04
25.984,0.72,0.12,0.04
