time,wx,wy,wz
3.158,0.00,-0.00,-0.05
3.158,0.00,-0.00,-0.05
3.160,0.01,-0.00,-0.05
3.160,0.00,-0.00,-0.04
3.169,0.01,0.00,-0.04
3.170,0.01,0.00,-0.03
3.170,0.01,0.01,-0.03
3.173,0.01,0.01,-0.02
3.177,0.01,0.01,-0.01
3.182,0.01,0.02,-0.01
3.185,0.01,0.02,-0.00
3.189,0.01,0.02,0.00
3.193,0.02,0.02,0.00
3.197,0.02,0.02,0.00
3.201,0.02,0.01,0.01
3.205,0.01,0.02,0.01
3.209,0.01,0.01,0.00
3.217,0.02,0.02,0.00
3.218,0.01,0.01,-0.00
3.219,0.01,0.01,-0.01
3.224,0.01,0.00,-0.01
3.242,0.01,0.01,-0.01
3.243,0.01,0.01,-0.02
3.244,0.01,0.01,-0.03
3.244,0.00,0.00,-0.03
3.245,0.00,0.00,-0.04
3.247,-0.00,-0.00,-0.04
3.252,-0.01,-0.01,-0.05
3.255,-0.00,-0.01,-0.05
3.259,-0.00,-0.01,-0.05
3.264,-0.00,-0.01,-0.05
3.267,-0.00,-0.00,-0.05
3.271,-0.00,-0.00,-0.05
3.276,-0.01,0.00,-0.04
3.282,-0.00,0.00,-0.04
3.283,-0.00,0.00,-0.03
3.288,0.00,0.01,-0.02
3.291,0.00,0.01,-0.02
3.298,0.00,0.01,-0.01
3.299,0.00,0.01,-0.01
3.303,0.01,0.01,-0.01
3.307,0.01,0.01,-0.00
3.313,0.01,0.01,-0.00
3.316,0.00,0.01,-0.00
3.319,0.01,0.01,-0.00
3.324,0.01,0.02,-0.00
3.326,0.01,0.01,-0.01
3.335,0.01,0.01,-0.01
3.336,0.01,0.01,-0.01
3.342,0.01,0.01,-0.02
3.343,0.00,0.01,-0.02
3.360,0.01,0.00,-0.03
3.361,0.01,-0.00,-0.03
3.361,0.01,-0.00,-0.03
3.361,0.01,-0.00,-0.04
3.363,0.01,-0.00,-0.04
3.367,0.01,-0.00,-0.04
3.370,0.01,-0.00,-0.04
3.374,0.01,0.00,-0.04
3.379,0.00,0.00,-0.04
3.382,0.00,0.00,-0.04
3.386,0.01,0.01,-0.03
3.389,0.01,0.01,-0.03
3.394,0.00,0.00,-0.03
3.399,0.00,0.01,-0.03
3.402,0.00,0.01,-0.03
3.406,0.00,0.01,-0.03
3.409,-0.00,0.01,-0.03
3.417,0.00,0.00,-0.03
3.418,0.00,0.00,-0.03
3.422,0.00,-0.00,-0.03
3.425,0.00,-0.00,-0.03
3.445,0.01,0.00,-0.03
3.446,0.01,0.00,-0.02
3.447,0.01,0.00,-0.02
3.448,0.01,0.00,-0.02
3.448,0.01,0.00,-0.02
3.449,0.01,0.00,-0.01
3.453,0.01,0.00,-0.01
3.457,0.01,0.00,-0.01
3.460,0.01,0.00,-0.01
3.466,0.01,0.01,-0.01
3.469,0.01,0.01,-0.01
3.472,0.00,0.01,-0.01
3.477,-0.00,0.01,-0.01
3.482,0.01,0.01,-0.01
3.485,0.01,0.01,-0.01
3.489,0.01,0.01,-0.01
3.493,0.01,0.02,-0.01
3.497,0.01,0.02,-0.01
3.501,0.01,0.01,-0.01
3.504,0.01,0.01,-0.02
3.509,0.00,0.01,-0.02
3.518,0.00,0.01,-0.02
3.518,0.01,0.00,-0.02
3.523,0.01,-0.00,-0.03
3.524,0.01,-0.00,-0.03
3.527,0.01,-0.01,-0.03
3.545,0.01,-0.01,-0.03
3.546,0.00,-0.01,-0.03
3.546,0.00,-0.01,-0.03
3.547,0.01,-0.00,-0.02
3.549,0.01,-0.00,-0.02
3.551,0.01,0.00,-0.02
3.556,0.01,0.00,-0.01
3.559,0.01,0.01,-0.01
3.564,0.01,0.01,-0.00
3.567,0.01,0.01,0.00
3.572,0.01,0.01,0.00
3.575,0.01,0.01,0.00
3.580,0.01,0.01,-0.00
3.583,0.01,0.01,-0.01
3.587,0.01,0.01,-0.01
3.591,0.00,-0.00,-0.01
3.596,0.01,0.00,-0.01
3.598,0.01,0.00,-0.01
3.603,0.01,0.00,-0.01
3.607,0.01,0.00,-0.01
3.611,0.01,0.00,-0.01
3.615,0.01,0.00,-0.01
3.620,0.01,0.01,-0.01
3.623,0.01,0.00,-0.01
3.627,0.00,-0.00,-0.01
3.635,0.00,-0.00,-0.01
3.636,-0.00,-0.00,-0.01
3.638,-0.00,-0.00,-0.01
3.644,-0.00,-0.00,-0.01
3.664,0.00,-0.00,-0.01
3.665,0.00,-0.01,-0.02
3.665,0.00,-0.01,-0.01
3.665,-0.00,-0.01,-0.01
3.666,0.00,-0.01,-0.01
3.666,0.00,-0.01,-0.01
3.670,0.00,-0.00,-0.01
3.674,0.00,0.00,-0.01
3.678,0.01,0.00,-0.01
3.682,0.00,-0.00,-0.01
3.689,0.01,0.00,-0.01
3.690,0.01,-0.00,-0.01
3.693,0.01,-0.00,-0.01
3.698,0.01,-0.00,-0.01
3.703,0.02,-0.00,-0.01
3.706,0.02,0.00,-0.01
3.710,0.01,0.00,-0.01
3.718,0.01,0.01,-0.01
3.719,0.01,0.01,-0.01
3.721,0.00,0.00,-0.01
3.726,0.00,0.00,-0.01
3.745,-0.00,-0.00,-0.01
3.746,-0.00,-0.00,-0.02
3.746,-0.00,-0.01,-0.02
3.747,-0.01,-0.01,-0.02
3.748,-0.01,-0.01,-0.02
3.749,-0.01,-0.01,-0.02
3.753,-0.01,-0.01,-0.02
3.757,-0.01,-0.01,-0.02
3.763,-0.01,-0.01,-0.02
3.767,-0.01,-0.01,-0.02
3.769,-0.00,-0.01,-0.02
3.773,0.00,-0.01,-0.02
3.777,0.00,-0.01,-0.01
3.780,0.00,-0.01,-0.01
3.785,0.01,-0.00,-0.01
3.789,0.01,-0.00,-0.00
3.792,0.01,-0.00,0.00
3.797,0.01,-0.00,0.01
3.801,0.01,0.00,0.01
3.805,0.01,0.00,0.01
3.809,0.01,0.01,0.01
3.813,0.01,0.01,0.01
3.816,0.01,0.01,0.01
3.821,0.01,0.01,0.01
3.824,0.00,0.01,0.01
3.828,0.00,0.00,0.00
3.835,0.00,0.00,0.00
3.837,0.00,-0.00,-0.00
3.844,0.00,-0.01,-0.01
3.844,0.00,-0.00,-0.01
3.861,0.00,-0.00,-0.01
3.863,0.00,-0.01,-0.02
3.863,0.00,-0.01,-0.02
3.864,0.00,-0.01,-0.02
3.864,0.00,-0.02,-0.03
3.868,0.00,-0.02,-0.03
3.872,0.00,-0.02,-0.03
3.876,0.00,-0.02,-0.03
3.881,0.00,-0.01,-0.02
3.884,0.00,-0.01,-0.02
3.888,0.01,-0.01,-0.01
3.892,0.01,-0.00,-0.01
3.898,0.01,-0.00,-0.00
3.902,0.01,-0.00,0.01
3.903,0.01,-0.00,0.01
3.907,0.02,0.00,0.01
3.911,0.01,0.00,0.02
3.917,0.01,0.01,0.02
3.919,0.01,0.01,0.02
3.923,0.01,0.01,0.03
3.927,0.00,0.01,0.03
3.935,0.00,0.01,0.03
3.936,0.00,0.01,0.02
3.939,-0.00,0.00,0.02
3.942,-0.00,-0.00,0.01
3.959,0.00,-0.01,0.01
3.960,0.00,-0.01,0.00
3.960,0.00,-0.01,-0.00
3.961,0.00,-0.01,-0.01
3.970,0.00,-0.01,-0.01
3.971,-0.01,-0.01,-0.01
3.971,-0.01,-0.01,-0.01
3.975,0.00,-0.01,-0.02
3.978,0.00,-0.01,-0.02
3.983,-0.00,-0.01,-0.01
3.986,0.00,-0.01,-0.01
3.990,0.00,-0.00,-0.01
3.994,0.01,-0.00,-0.01
3.999,0.01,0.00,-0.00
4.002,0.00,0.01,-0.00
4.006,0.00,0.00,-0.00
4.010,0.00,-0.00,-0.00
4.019,0.00,-0.00,0.00
4.019,0.00,-0.01,0.01
4.022,0.01,-0.00,0.01
4.025,0.01,0.00,0.01
4.048,0.01,0.01,0.02
4.050,0.01,0.01,0.02
4.050,0.01,0.01,0.02
4.050,0.01,0.01,0.02
4.051,0.01,0.01,0.02
4.051,0.01,0.01,0.02
4.053,0.01,0.01,0.02
4.057,0.01,0.01,0.01
4.061,0.01,0.00,0.01
4.067,0.01,0.00,0.01
4.069,0.01,0.00,0.00
4.073,0.01,-0.00,-0.00
4.077,0.01,-0.01,-0.01
4.084,0.01,-0.01,-0.01
4.085,0.01,-0.01,-0.01
4.090,0.01,-0.01,-0.01
4.093,0.00,-0.01,-0.02
4.098,0.00,-0.01,-0.02
4.101,0.00,-0.00,-0.01
4.104,0.00,-0.00,-0.01
4.108,0.00,0.00,-0.01
4.112,0.00,0.00,-0.01
4.117,0.00,-0.00,-0.01
4.121,-0.00,-0.01,-0.00
4.124,0.00,-0.01,-0.00
4.129,-0.00,-0.01,-0.00
4.136,0.00,-0.01,-0.00
4.137,0.00,-0.01,0.00
4.144,0.01,-0.00,0.00
4.144,0.01,-0.00,0.01
4.161,0.01,0.00,0.01
4.162,0.01,0.01,0.02
4.162,0.01,0.01,0.02
4.163,0.01,0.01,0.01
4.175,0.01,0.01,0.01
4.176,0.01,0.00,0.01
4.177,0.01,0.00,0.01
4.177,0.01,-0.00,0.00
4.185,0.01,-0.00,0.00
4.187,0.01,-0.00,-0.00
4.187,0.00,-0.00,-0.01
4.191,0.00,-0.01,-0.01
4.195,-0.00,-0.01,-0.01
4.200,0.00,-0.01,-0.01
4.206,0.00,-0.01,-0.01
4.207,0.01,-0.00,-0.00
4.211,0.01,-0.00,-0.00
4.221,0.00,-0.01,-0.00
4.223,0.01,-0.01,-0.00
4.223,0.01,-0.00,-0.00
4.227,0.00,-0.00,-0.00
4.250,0.00,-0.00,-0.00
4.251,0.00,0.00,-0.00
4.252,0.00,0.00,-0.00
4.252,0.00,0.00,-0.00
4.252,0.00,-0.00,-0.01
4.253,0.00,-0.00,-0.01
4.255,-0.00,-0.00,-0.01
4.259,0.00,-0.01,-0.01
4.262,0.00,-0.01,-0.01
4.267,0.00,-0.01,-0.00
4.271,0.00,-0.01,0.00
4.274,0.01,-0.01,0.00
4.278,0.01,-0.01,0.00
4.284,0.02,-0.00,0.01
4.286,0.01,-0.00,0.01
4.290,0.02,-0.00,0.01
4.294,0.01,-0.01,0.02
4.298,0.01,-0.00,0.01
4.302,0.01,-0.00,0.02
4.306,0.01,0.00,0.02
4.310,0.01,0.00,0.01
4.314,0.00,0.00,0.01
4.318,0.00,0.00,0.01
4.321,0.00,-0.00,0.01
4.325,-0.00,-0.00,0.01
4.336,0.00,-0.01,0.01
4.337,0.00,-0.01,0.00
4.338,0.00,-0.01,0.00
4.342,0.00,-0.00,0.00
4.345,0.00,-0.00,-0.00
4.363,0.01,-0.00,-0.00
4.364,0.00,-0.00,-0.01
4.365,0.00,-0.01,-0.01
4.365,0.01,-0.01,-0.01
4.365,0.01,-0.01,-0.01
4.369,0.01,-0.01,-0.01
4.373,0.01,-0.01,-0.01
4.377,0.01,-0.01,-0.01
4.381,0.01,-0.00,-0.00
4.384,0.01,-0.00,-0.00
4.389,0.01,0.00,0.00
4.393,0.01,-0.00,0.01
4.396,0.00,-0.00,0.01
4.401,0.01,-0.00,0.01
4.405,0.01,-0.00,0.02
4.408,0.01,0.00,0.02
4.413,0.01,0.00,0.02
4.419,0.01,0.00,0.02
4.420,0.01,0.00,0.01
4.424,0.00,0.00,0.01
4.428,0.00,-0.00,0.01
4.443,0.00,-0.00,0.00
4.444,0.00,-0.01,-0.00
4.444,0.00,-0.01,-0.00
4.445,-0.00,-0.01,-0.01
4.453,-0.01,-0.01,-0.01
4.454,-0.00,-0.01,-0.01
4.455,-0.00,-0.01,-0.01
4.460,0.00,-0.01,-0.01
4.465,0.01,-0.00,-0.01
4.468,0.01,-0.00,-0.00
4.472,0.01,-0.00,-0.00
4.475,0.01,0.00,0.00
4.479,0.01,0.00,0.00
4.484,0.01,0.00,0.01
4.487,0.01,0.00,0.01
4.492,0.02,-0.00,0.01
4.496,0.01,-0.00,0.01
4.499,0.01,-0.00,0.01
4.504,0.02,-0.00,0.01
4.507,0.01,-0.00,0.01
4.511,0.01,-0.00,0.01
4.520,0.01,-0.00,0.01
4.520,0.01,-0.00,0.01
4.523,0.00,-0.01,0.01
4.526,0.00,-0.01,0.01
4.547,0.01,-0.01,0.01
4.548,0.01,-0.01,0.01
4.548,0.00,-0.01,0.01
4.549,0.00,-0.01,0.01
4.549,0.00,-0.01,0.02
4.551,0.00,-0.01,0.01
4.555,0.00,-0.01,0.02
4.559,0.00,-0.01,0.02
4.563,0.00,-0.00,0.02
4.567,0.00,-0.00,0.01
4.571,0.01,-0.00,0.01
4.574,0.01,0.00,0.01
4.579,0.01,0.00,0.01
4.582,0.01,0.00,0.01
4.586,-0.00,-0.00,0.01
4.591,-0.00,-0.01,0.00
4.594,-0.01,-0.01,0.00
4.599,-0.00,-0.01,0.00
4.603,0.00,-0.01,-0.00
4.606,0.00,-0.01,-0.00
4.610,0.00,-0.01,-0.00
4.614,0.00,-0.00,-0.00
4.618,0.00,-0.00,-0.00
4.621,0.00,-0.00,-0.00
4.626,-0.00,-0.01,-0.00
4.630,0.00,-0.01,-0.00
4.637,0.00,-0.01,-0.00
4.639,0.00,-0.01,-0.00
4.642,0.01,-0.01,-0.00
4.645,0.01,-0.01,-0.00
4.662,0.01,-0.01,-0.00
4.663,0.00,-0.01,-0.00
4.664,0.01,-0.00,-0.00
4.666,0.00,-0.00,0.00
4.666,0.00,0.00,0.00
4.673,-0.00,0.00,0.00
4.674,-0.00,-0.00,0.00
4.677,0.00,-0.00,0.00
4.683,0.00,-0.00,-0.00
4.685,0.00,-0.01,0.00
4.689,0.00,-0.01,0.00
4.693,0.01,-0.01,0.00
4.699,0.01,-0.01,0.00
4.702,0.01,-0.00,0.01
4.705,0.01,-0.00,0.01
4.709,0.01,-0.00,0.01
4.713,0.01,-0.00,0.02
4.717,0.01,0.00,0.02
4.721,0.01,0.00,0.03
4.725,0.02,0.00,0.03
4.728,0.01,0.00,0.03
4.737,0.01,0.00,0.03
4.738,0.01,0.00,0.02
4.740,0.01,0.00,0.02
4.744,0.01,0.01,0.02
4.766,0.01,0.00,0.02
4.766,0.01,0.00,0.01
4.767,0.01,-0.00,0.01
4.767,0.01,-0.00,0.01
4.767,0.01,-0.01,0.01
4.768,0.00,-0.01,0.01
4.772,-0.00,-0.01,0.00
4.776,0.00,-0.01,0.00
4.780,0.00,-0.01,0.00
4.784,0.00,-0.01,0.01
4.788,0.00,-0.01,0.01
4.792,0.00,-0.00,0.01
4.796,0.01,-0.00,0.01
4.800,0.00,0.00,0.01
4.804,0.00,0.00,0.01
4.808,0.00,0.00,0.01
4.811,0.00,-0.00,0.01
4.816,0.00,-0.00,0.00
4.819,0.01,-0.01,0.00
4.823,0.01,-0.01,0.00
4.827,0.01,-0.01,-0.00
4.831,0.01,-0.01,-0.00
4.838,0.01,-0.00,-0.00
4.840,0.01,-0.00,0.00
4.845,0.01,-0.00,0.00
4.846,0.01,0.00,0.00
4.867,0.01,-0.00,0.00
4.868,0.02,-0.00,0.00
4.869,0.01,0.00,0.01
4.870,0.01,0.00,0.01
4.870,0.01,0.00,0.01
4.870,0.01,0.00,0.01
4.875,0.00,0.00,0.02
4.878,0.00,0.00,0.02
4.884,0.01,0.00,0.02
4.887,0.00,-0.00,0.01
4.890,0.00,-0.00,0.01
4.894,0.00,-0.00,0.01
4.900,0.00,-0.00,0.01
4.903,-0.00,-0.00,0.01
4.907,-0.00,0.00,0.01
4.910,-0.00,0.00,0.01
4.914,-0.00,-0.00,0.01
4.919,-0.00,-0.00,0.01
4.922,0.00,-0.00,0.01
4.926,0.00,-0.01,0.00
4.930,0.00,-0.01,0.00
4.938,0.00,-0.01,-0.00
4.938,0.00,-0.01,-0.00
4.944,0.01,-0.01,-0.01
4.945,0.01,-0.01,-0.01
4.968,0.01,-0.00,-0.01
4.969,0.01,-0.00,-0.01
4.969,0.01,-0.00,-0.01
4.969,0.01,-0.00,-0.01
4.970,0.00,-0.01,-0.01
4.970,0.00,-0.00,-0.01
4.973,0.00,-0.00,-0.01
4.977,0.00,-0.01,-0.01
4.981,0.00,-0.01,-0.01
4.985,0.00,-0.01,-0.00
4.989,-0.00,-0.01,0.00
4.994,-0.00,-0.01,0.00
4.997,-0.00,-0.01,0.01
5.003,0.00,-0.01,0.01
5.005,0.00,-0.01,0.02
5.009,0.01,-0.01,0.02
5.013,0.00,-0.00,0.02
5.021,0.01,-0.00,0.02
5.022,0.01,0.00,0.02
5.024,0.00,0.00,0.02
5.029,0.01,0.00,0.02
5.032,0.01,0.00,0.01
5.052,0.00,-0.00,0.01
5.053,0.01,-0.00,0.01
5.054,0.01,-0.00,0.00
5.054,0.01,-0.00,0.00
5.054,0.01,0.00,0.00
5.056,0.00,-0.00,-0.00
5.060,-0.00,-0.00,-0.00
5.064,-0.00,-0.01,-0.00
5.069,-0.00,-0.01,-0.00
5.072,-0.00,-0.01,-0.01
5.076,-0.00,-0.01,-0.01
5.080,-0.00,-0.01,-0.00
5.089,-0.00,-0.01,-0.00
5.091,0.00,-0.00,-0.00
5.092,0.00,0.00,-0.00
5.096,-0.00,0.00,-0.00
5.108,0.00,0.00,-0.00
5.109,0.00,0.00,-0.01
5.109,0.00,0.00,-0.01
5.112,0.00,-0.00,-0.01
5.115,-0.00,-0.01,-0.02
5.120,-0.00,-0.01,-0.02
5.125,-0.01,-0.01,-0.03
5.127,-0.00,-0.01,-0.03
5.131,0.00,-0.02,-0.03
5.139,0.00,-0.02,-0.02
5.140,0.00,-0.01,-0.02
5.142,0.00,-0.01,-0.01
5.147,0.00,-0.00,-0.01
5.166,0.01,0.01,0.00
5.167,0.01,0.01,0.01
5.168,0.01,0.01,0.02
5.168,0.01,0.01,0.02
5.169,0.01,0.01,0.02
5.171,0.01,0.00,0.02
5.175,0.01,-0.00,0.02
5.179,0.01,0.00,0.03
5.184,0.01,0.00,0.03
5.187,0.02,0.00,0.03
5.190,0.02,0.01,0.04
5.194,0.02,0.01,0.05
5.199,0.02,0.03,0.05
5.203,0.03,0.05,0.06
5.207,0.03,0.06,0.07
5.211,0.04,0.04,0.09
5.214,0.04,0.03,0.11
5.218,0.03,0.03,0.15
5.222,0.04,0.03,0.18
5.226,0.04,0.05,0.22
5.230,0.05,0.06,0.25
5.240,0.07,0.08,0.26
5.240,0.09,0.08,0.27
5.243,0.12,0.07,0.28
5.270,0.12,0.07,0.31
5.271,0.12,0.07,0.35
5.271,0.10,0.10,0.40
5.271,0.09,0.12,0.45
5.272,0.09,0.13,0.48
5.272,0.08,0.14,0.51
5.273,0.06,0.24,0.41
5.273,-0.14,0.41,0.14
5.278,-0.29,0.55,-0.04
5.281,-0.25,0.55,-0.22
5.285,-0.24,0.52,-0.35
5.290,-0.32,0.45,-0.43
5.293,-0.34,0.39,-0.49
5.297,-0.30,0.21,-0.50
5.303,-0.29,-0.18,-0.48
5.307,-0.30,-0.68,-0.48
5.310,-0.28,-0.97,-0.49
5.314,-0.22,-0.88,-0.50
5.317,-0.14,-0.55,-0.49
5.321,-0.05,-0.29,-0.49
5.325,0.04,-0.24,-0.49
5.329,0.12,-0.25,-0.51
5.340,0.19,-0.16,-0.53
5.341,0.24,0.07,-0.55
5.342,0.28,0.27,-0.57
5.344,0.35,0.31,-0.58
5.348,0.43,0.21,-0.58
5.371,0.50,0.09,-0.57
5.372,0.57,0.04,-0.56
5.373,0.62,0.04,-0.56
5.374,0.64,0.03,-0.57
5.374,0.65,-0.02,-0.58
5.374,0.67,-0.05,-0.59
5.376,0.68,0.00,-0.59
5.380,0.69,0.09,-0.58
5.385,0.68,0.14,-0.58
5.388,0.68,0.13,-0.58
5.392,0.67,0.08,-0.59
5.396,0.68,0.05,-0.59
5.401,0.71,0.04,-0.59
5.405,0.75,0.05,-0.60
5.408,0.80,0.05,-0.59
5.412,0.85,0.04,-0.60
5.417,0.89,0.05,-0.61
5.422,0.92,0.07,-0.61
5.424,0.94,0.09,-0.62
5.428,0.95,0.08,-0.62
5.432,0.96,0.05,-0.62
5.440,0.95,0.03,-0.62
5.441,0.96,0.05,-0.62
5.444,0.97,0.09,-0.62
5.447,0.98,0.12,-0.63
5.466,1.01,0.11,-0.63
5.469,1.05,0.09,-0.63
5.469,1.09,0.08,-0.64
5.470,1.12,0.08,-0.64
5.471,1.15,0.09,-0.64
5.471,1.17,0.09,-0.65
5.475,1.18,0.10,-0.65
5.479,1.19,0.10,-0.65
5.483,1.20,0.12,-0.65
5.487,1.21,0.12,-0.66
5.491,1.22,0.12,-0.66
5.494,1.24,0.12,-0.66
5.498,1.25,0.12,-0.67
5.503,1.27,0.13,-0.67
5.507,1.30,0.14,-0.67
5.511,1.32,0.14,-0.67
5.515,1.34,0.13,-0.68
5.519,1.36,0.14,-0.68
5.523,1.38,0.14,-0.68
5.527,1.40,0.15,-0.69
5.531,1.42,0.15,-0.69
5.535,1.43,0.15,-0.69
5.539,1.44,0.16,-0.70
5.543,1.45,0.17,-0.70
5.546,1.46,0.17,-0.70
5.557,1.47,0.17,-0.70
5.558,1.49,0.18,-0.71
5.559,1.50,0.18,-0.71
5.565,1.52,0.19,-0.72
5.566,1.53,0.20,-0.72
5.584,1.54,0.21,-0.72
5.586,1.56,0.22,-0.72
5.587,1.58,0.23,-0.73
5.588,1.60,0.23,-0.73
5.589,1.62,0.23,-0.73
5.589,1.63,0.22,-0.73
5.593,1.64,0.22,-0.73
5.598,1.64,0.22,-0.73
5.603,1.64,0.22,-0.74
5.605,1.65,0.23,-0.74
5.611,1.65,0.24,-0.74
5.613,1.66,0.25,-0.74
5.619,1.67,0.28,-0.74
5.622,1.67,0.30,-0.74
5.625,1.67,0.30,-0.75
5.629,1.67,0.29,-0.75
5.633,1.69,0.28,-0.76
5.637,1.71,0.26,-0.75
5.641,1.73,0.24,-0.75
5.646,1.75,0.25,-0.75
5.648,1.76,0.27,-0.76
5.658,1.77,0.30,-0.76
5.659,1.77,0.31,-0.76
5.663,1.77,0.31,-0.76
5.665,1.77,0.30,-0.76
5.679,1.77,0.29,-0.76
5.680,1.77,0.30,-0.76
5.680,1.77,0.31,-0.77
5.681,1.78,0.32,-0.77
5.688,1.78,0.32,-0.77
5.689,1.79,0.32,-0.77
5.692,1.80,0.32,-0.77
5.696,1.81,0.33,-0.77
5.700,1.81,0.33,-0.77
5.705,1.81,0.33,-0.77
5.708,1.81,0.34,-0.77
5.712,1.82,0.34,-0.77
5.716,1.81,0.34,-0.77
5.720,1.81,0.34,-0.77
5.724,1.80,0.34,-0.78
5.728,1.80,0.34,-0.78
5.732,1.80,0.36,-0.78
5.740,1.81,0.37,-0.78
5.740,1.82,0.38,-0.78
5.743,1.82,0.38,-0.78
5.748,1.82,0.37,-0.78
5.760,1.82,0.37,-0.78
5.761,1.82,0.37,-0.78
5.761,1.81,0.36,-0.78
5.763,1.79,0.37,-0.78
5.767,1.79,0.38,-0.78
5.772,1.79,0.39,-0.78
5.775,1.78,0.39,-0.78
5.780,1.78,0.38,-0.78
5.783,1.78,0.38,-0.78
5.788,1.77,0.38,-0.78
5.791,1.77,0.38,-0.78
5.795,1.77,0.39,-0.78
5.799,1.76,0.39,-0.78
5.803,1.76,0.40,-0.78
5.806,1.75,0.39,-0.78
5.811,1.74,0.39,-0.78
5.814,1.73,0.39,-0.78
5.819,1.72,0.39,-0.78
5.823,1.71,0.40,-0.78
5.827,1.71,0.41,-0.78
5.830,1.70,0.41,-0.78
5.835,1.69,0.41,-0.78
5.838,1.68,0.40,-0.78
5.843,1.67,0.39,-0.78
5.846,1.66,0.39,-0.78
5.850,1.65,0.40,-0.78
5.857,1.64,0.41,-0.78
5.859,1.63,0.41,-0.78
5.863,1.62,0.41,-0.78
5.867,1.61,0.40,-0.78
5.879,1.60,0.40,-0.78
5.880,1.58,0.39,-0.78
5.880,1.57,0.39,-0.78
5.882,1.56,0.39,-0.78
5.889,1.54,0.40,-0.77
5.890,1.54,0.40,-0.77
5.894,1.52,0.40,-0.78
5.897,1.50,0.40,-0.78
5.904,1.49,0.40,-0.77
5.907,1.48,0.39,-0.77
5.910,1.46,0.39,-0.77
5.913,1.45,0.39,-0.77
5.920,1.44,0.39,-0.78
5.921,1.42,0.39,-0.77
5.925,1.40,0.38,-0.77
5.930,1.39,0.38,-0.77
5.933,1.37,0.38,-0.77
5.937,1.36,0.37,-0.77
5.941,1.34,0.37,-0.77
5.945,1.32,0.38,-0.77
5.949,1.31,0.37,-0.77
5.957,1.29,0.37,-0.77
5.958,1.27,0.36,-0.77
5.963,1.25,0.36,-0.77
5.965,1.24,0.35,-0.77
5.979,1.22,0.35,-0.77
5.980,1.21,0.34,-0.77
5.981,1.19,0.34,-0.77
5.981,1.17,0.34,-0.77
5.989,1.14,0.34,-0.77
5.991,1.13,0.33,-0.77
5.992,1.11,0.33,-0.77
5.996,1.09,0.32,-0.76
6.000,1.07,0.31,-0.76
6.004,1.06,0.31,-0.76
6.008,1.03,0.30,-0.76
6.013,1.01,0.30,-0.76
6.016,0.99,0.29,-0.76
6.021,0.98,0.29,-0.76
6.025,0.96,0.28,-0.76
6.028,0.93,0.28,-0.76
6.032,0.92,0.27,-0.75
6.041,0.89,0.26,-0.75
6.042,0.87,0.26,-0.75
6.044,0.86,0.25,-0.75
6.048,0.83,0.24,-0.75
6.064,0.81,0.24,-0.75
6.066,0.79,0.23,-0.75
6.066,0.77,0.23,-0.74
6.067,0.75,0.22,-0.74
6.067,0.73,0.21,-0.74
6.076,0.71,0.21,-0.74
6.077,0.68,0.20,-0.74
6.079,0.66,0.19,-0.74
6.084,0.64,0.18,-0.74
6.088,0.62,0.17,-0.74
6.092,0.60,0.17,-0.73
6.096,0.58,0.16,-0.73
6.099,0.55,0.15,-0.73
6.103,0.54,0.14,-0.73
6.108,0.51,0.13,-0.73
6.111,0.49,0.13,-0.73
6.115,0.47,0.12,-0.72
6.120,0.45,0.11,-0.72
6.123,0.42,0.10,-0.72
6.128,0.40,0.09,-0.72
6.131,0.38,0.08,-0.72
6.134,0.36,0.07,-0.72
6.139,0.34,0.06,-0.72
6.143,0.32,0.05,-0.71
6.146,0.30,0.04,-0.71
6.150,0.27,0.03,-0.71
6.158,0.25,0.02,-0.71
6.159,0.22,0.01,-0.71
6.163,0.20,0.00,-0.70
6.166,0.19,-0.01,-0.70
6.181,0.16,-0.02,-0.70
6.183,0.14,-0.03,-0.70
6.183,0.12,-0.04,-0.70
6.183,0.10,-0.05,-0.69
6.192,0.08,-0.06,-0.69
6.193,0.05,-0.07,-0.69
6.194,0.03,-0.08,-0.69
6.198,0.01,-0.10,-0.69
6.204,-0.01,-0.11,-0.68
6.206,-0.03,-0.12,-0.68
6.210,-0.06,-0.13,-0.68
6.214,-0.07,-0.14,-0.68
6.217,-0.09,-0.15,-0.67
6.222,-0.12,-0.17,-0.67
6.226,-0.14,-0.18,-0.67
6.230,-0.16,-0.19,-0.67
6.233,-0.18,-0.20,-0.67
6.241,-0.20,-0.21,-0.66
6.242,-0.22,-0.23,-0.66
6.246,-0.24,-0.23,-0.66
6.249,-0.26,-0.25,-0.66
6.266,-0.28,-0.26,-0.65
6.266,-0.30,-0.27,-0.65
6.267,-0.32,-0.29,-0.65
6.267,-0.34,-0.30,-0.64
6.269,-0.36,-0.31,-0.64
6.276,-0.38,-0.33,-0.64
6.277,-0.40,-0.34,-0.64
6.281,-0.42,-0.35,-0.63
6.285,-0.44,-0.36,-0.63
6.292,-0.46,-0.38,-0.63
6.293,-0.47,-0.39,-0.63
6.297,-0.49,-0.41,-0.62
6.300,-0.51,-0.42,-0.62
6.304,-0.53,-0.43,-0.62
6.309,-0.55,-0.44,-0.62
6.312,-0.57,-0.46,-0.62
6.316,-0.59,-0.47,-0.61
6.321,-0.60,-0.49,-0.61
6.325,-0.62,-0.50,-0.61
6.328,-0.64,-0.51,-0.60
6.332,-0.65,-0.53,-0.60
